File Number,Rarity Score,Position
2004,42.68,5747
5847,42.68,5748
6644,42.68,5749
6245,42.67,5750
9992,42.67,5751
874,42.67,5752
7246,42.67,5753
6702,42.67,5754
7766,42.67,5755
541,42.66,5756
5944,42.66,5757
7540,42.66,5758
4448,42.66,5759
8877,42.66,5760
4469,42.66,5761
1745,42.65,5762
328,42.65,5763
2482,42.65,5764
2966,42.64,5765
3153,42.64,5766
3785,42.63,5767
3428,42.63,5768
9561,42.63,5769
8326,42.63,5770
1190,42.63,5771
2265,42.62,5772
2159,42.62,5773
2859,42.62,5774
8644,42.62,5775
4437,42.62,5776
1084,42.61,5777
784,42.61,5778
2151,42.61,5779
5656,42.61,5780
1756,42.61,5781
9825,42.61,5782
8834,42.61,5783
5894,42.61,5784
5739,42.61,5785
5052,42.60,5786
2007,42.60,5787
6329,42.59,5788
1410,42.59,5789
1925,42.59,5790
4013,42.59,5791
4126,42.59,5792
8169,42.59,5793
3725,42.59,5794
5534,42.59,5795
2704,42.59,5796
2611,42.58,5797
7318,42.58,5798
1041,42.58,5799
2691,42.57,5800
2878,42.57,5801
2331,42.56,5802
6482,42.56,5803
5485,42.56,5804
1629,42.56,5805
4004,42.56,5806
3122,42.56,5807
3752,42.55,5808
5443,42.55,5809
3633,42.54,5810
3440,42.54,5811
8496,42.54,5812
4346,42.54,5813
7595,42.54,5814
6654,42.53,5815
548,42.53,5816
5161,42.53,5817
7089,42.53,5818
2521,42.52,5819
1449,42.52,5820
7451,42.51,5821
9167,42.50,5822
6442,42.50,5823
5910,42.50,5824
967,42.50,5825
8545,42.49,5826
6771,42.49,5827
8333,42.49,5828
1040,42.49,5829
3417,42.49,5830
153,42.48,5831
1672,42.48,5832
6036,42.48,5833
1191,42.48,5834
4007,42.48,5835
7891,42.48,5836
8766,42.47,5837
5869,42.47,5838
9619,42.46,5839
627,42.46,5840
2457,42.45,5841
394,42.45,5842
6,42.45,5843
2021,42.45,5844
4871,42.45,5845
5730,42.45,5846
2290,42.45,5847
9026,42.44,5848
3333,42.44,5849
7810,42.44,5850
3053,42.44,5851
6835,42.44,5852
3512,42.44,5853
2553,42.44,5854
6610,42.44,5855
8831,42.44,5856
2884,42.43,5857
6244,42.43,5858
2058,42.43,5859
7030,42.42,5860
6948,42.42,5861
3709,42.42,5862
3903,42.42,5863
384,42.42,5864
7082,42.42,5865
340,42.42,5866
721,42.41,5867
4642,42.41,5868
4229,42.41,5869
5494,42.41,5870
1791,42.41,5871
3005,42.40,5872
8664,42.40,5873
549,42.40,5874
2593,42.40,5875
9121,42.40,5876
6953,42.39,5877
1775,42.39,5878
3705,42.39,5879
8884,42.39,5880
309,42.38,5881
1606,42.38,5882
142,42.38,5883
2802,42.38,5884
5870,42.38,5885
7819,42.38,5886
5481,42.37,5887
1137,42.37,5888
2823,42.37,5889
9037,42.37,5890
5011,42.37,5891
9078,42.37,5892
3403,42.36,5893
3931,42.36,5894
5549,42.36,5895
4725,42.36,5896
5723,42.36,5897
2198,42.35,5898
5902,42.35,5899
511,42.35,5900
4344,42.35,5901
6137,42.34,5902
8801,42.34,5903
3918,42.34,5904
940,42.34,5905
3332,42.34,5906
7855,42.34,5907
9282,42.33,5908
1659,42.33,5909
6977,42.33,5910
7553,42.33,5911
1259,42.33,5912
1138,42.33,5913
1406,42.32,5914
1337,42.32,5915
8071,42.32,5916
7982,42.32,5917
5687,42.31,5918
8624,42.31,5919
5346,42.31,5920
9243,42.31,5921
1323,42.31,5922
6674,42.30,5923
9638,42.30,5924
5355,42.29,5925
8425,42.29,5926
5382,42.29,5927
2422,42.29,5928
8524,42.28,5929
30,42.28,5930
4108,42.28,5931
1072,42.28,5932
5750,42.27,5933
6581,42.27,5934
5674,42.27,5935
8307,42.27,5936
4231,42.26,5937
1863,42.26,5938
2391,42.25,5939
5709,42.25,5940
4697,42.25,5941
4134,42.24,5942
7242,42.24,5943
9205,42.24,5944
5702,42.24,5945
1636,42.23,5946
1650,42.23,5947
7924,42.23,5948
1669,42.23,5949
5211,42.23,5950
3774,42.22,5951
1239,42.22,5952
6221,42.22,5953
8615,42.22,5954
9449,42.22,5955
4941,42.22,5956
2513,42.22,5957
1862,42.21,5958
3856,42.21,5959
8298,42.21,5960
9577,42.21,5961
9545,42.20,5962
5188,42.20,5963
221,42.20,5964
537,42.20,5965
3231,42.20,5966
2363,42.20,5967
9773,42.20,5968
9250,42.19,5969
5981,42.19,5970
2563,42.19,5971
8068,42.19,5972
6982,42.19,5973
582,42.19,5974
4129,42.18,5975
9740,42.18,5976
9413,42.18,5977
4354,42.18,5978
7478,42.18,5979
2686,42.17,5980
6490,42.17,5981
2348,42.16,5982
8264,42.16,5983
9911,42.16,5984
1140,42.16,5985
6394,42.16,5986
8262,42.15,5987
6201,42.15,5988
4839,42.15,5989
8125,42.15,5990
1809,42.14,5991
2738,42.14,5992
4340,42.14,5993
3956,42.13,5994
5978,42.13,5995
7545,42.13,5996
8791,42.12,5997
2831,42.12,5998
2186,42.12,5999
832,42.11,6000
2614,42.11,6001
3575,42.10,6002
7693,42.10,6003
2897,42.10,6004
2355,42.10,6005
290,42.10,6006
6891,42.09,6007
8289,42.09,6008
8166,42.09,6009
7600,42.09,6010
159,42.08,6011
4153,42.08,6012
2450,42.08,6013
8165,42.08,6014
458,42.08,6015
1090,42.08,6016
7488,42.07,6017
8060,42.07,6018
9984,42.07,6019
306,42.07,6020
7113,42.07,6021
2131,42.07,6022
3897,42.07,6023
718,42.06,6024
2863,42.06,6025
2641,42.06,6026
489,42.06,6027
1469,42.06,6028
5633,42.05,6029
4368,42.05,6030
8793,42.05,6031
1020,42.05,6032
2015,42.05,6033
9975,42.04,6034
3955,42.04,6035
5859,42.04,6036
991,42.03,6037
1773,42.03,6038
8556,42.03,6039
1995,42.03,6040
1793,42.03,6041
3096,42.03,6042
4194,42.02,6043
4592,42.02,6044
6247,42.02,6045
4120,42.02,6046
3477,42.02,6047
7216,42.01,6048
1868,42.01,6049
3268,42.01,6050
6750,42.01,6051
5226,42.01,6052
4468,42.00,6053
7678,42.00,6054
9766,42.00,6055
3384,41.99,6056
3837,41.99,6057
7941,41.99,6058
446,41.98,6059
276,41.98,6060
2857,41.98,6061
6479,41.98,6062
8304,41.98,6063
4723,41.98,6064
7734,41.97,6065
2657,41.97,6066
7415,41.97,6067
9471,41.97,6068
6466,41.97,6069
8699,41.97,6070
8517,41.97,6071
7800,41.96,6072
7784,41.96,6073
2700,41.96,6074
925,41.96,6075
264,41.96,6076
6044,41.96,6077
8721,41.96,6078
5584,41.95,6079
5925,41.95,6080
5380,41.95,6081
1096,41.94,6082
7481,41.94,6083
2473,41.94,6084
6122,41.93,6085
6579,41.93,6086
321,41.93,6087
5831,41.92,6088
3081,41.92,6089
9437,41.92,6090
8251,41.92,6091
5040,41.91,6092
3746,41.91,6093
6798,41.91,6094
759,41.91,6095
6884,41.91,6096
7158,41.90,6097
4289,41.90,6098
6773,41.90,6099
3410,41.90,6100
3365,41.89,6101
1053,41.89,6102
5446,41.89,6103
871,41.89,6104
3267,41.89,6105
750,41.88,6106
2192,41.88,6107
4383,41.88,6108
2676,41.88,6109
2222,41.88,6110
7173,41.87,6111
824,41.87,6112
3540,41.87,6113
3124,41.87,6114
9118,41.86,6115
6401,41.86,6116
3560,41.86,6117
3779,41.86,6118
6293,41.86,6119
4377,41.85,6120
5811,41.85,6121
8761,41.85,6122
6734,41.85,6123
5114,41.84,6124
6465,41.84,6125
3423,41.84,6126
5174,41.84,6127
8062,41.84,6128
9559,41.83,6129
7638,41.83,6130
7671,41.83,6131
8857,41.83,6132
75,41.82,6133
2289,41.82,6134
3577,41.82,6135
3404,41.82,6136
5144,41.82,6137
5980,41.81,6138
6418,41.81,6139
7515,41.81,6140
6594,41.81,6141
9246,41.81,6142
9730,41.81,6143
2613,41.80,6144
1893,41.80,6145
7609,41.80,6146
8559,41.80,6147
9215,41.80,6148
2549,41.79,6149
944,41.79,6150
6196,41.79,6151
7355,41.79,6152
3828,41.79,6153
1204,41.79,6154
8565,41.79,6155
6163,41.79,6156
953,41.79,6157
970,41.79,6158
9396,41.79,6159
259,41.79,6160
89,41.79,6161
9604,41.79,6162
4878,41.79,6163
913,41.79,6164
5331,41.78,6165
7633,41.78,6166
8818,41.77,6167
524,41.77,6168
4078,41.77,6169
1778,41.77,6170
3563,41.77,6171
6506,41.77,6172
9631,41.76,6173
9458,41.76,6174
9933,41.76,6175
724,41.76,6176
481,41.76,6177
2588,41.76,6178
1135,41.75,6179
3590,41.75,6180
3488,41.75,6181
3366,41.75,6182
7337,41.75,6183
2782,41.75,6184
476,41.74,6185
933,41.74,6186
9742,41.74,6187
2425,41.74,6188
3723,41.74,6189
9157,41.74,6190
7245,41.74,6191
4436,41.74,6192
6194,41.73,6193
5374,41.73,6194
2044,41.73,6195
1759,41.73,6196
11,41.73,6197
9164,41.73,6198
3557,41.72,6199
7705,41.71,6200
401,41.71,6201
2596,41.71,6202
2629,41.70,6203
866,41.70,6204
5220,41.70,6205
2277,41.70,6206
1796,41.70,6207
955,41.69,6208
1811,41.69,6209
9079,41.69,6210
8013,41.69,6211
1382,41.69,6212
5118,41.68,6213
3079,41.68,6214
2002,41.68,6215
8866,41.68,6216
2536,41.68,6217
1548,41.68,6218
1155,41.68,6219
5025,41.67,6220
6433,41.67,6221
1057,41.67,6222
2744,41.67,6223
5280,41.67,6224
2546,41.67,6225
4937,41.67,6226
4443,41.66,6227
1500,41.66,6228
8583,41.66,6229
9598,41.66,6230
7905,41.66,6231
9708,41.65,6232
6843,41.65,6233
2964,41.64,6234
1580,41.64,6235
1457,41.64,6236
5200,41.63,6237
867,41.63,6238
378,41.63,6239
2459,41.63,6240
6526,41.62,6241
7286,41.62,6242
9404,41.62,6243
9395,41.62,6244
6031,41.61,6245
7746,41.60,6246
9233,41.60,6247
4327,41.60,6248
851,41.60,6249
7566,41.59,6250
6740,41.59,6251
675,41.59,6252
9427,41.59,6253
1271,41.59,6254
7788,41.59,6255
8557,41.58,6256
836,41.58,6257
6079,41.58,6258
932,41.58,6259
6350,41.58,6260
4921,41.58,6261
2807,41.57,6262
4260,41.57,6263
5832,41.57,6264
3861,41.57,6265
5324,41.57,6266
9679,41.56,6267
9967,41.56,6268
111,41.56,6269
344,41.56,6270
8346,41.56,6271
7080,41.56,6272
5976,41.56,6273
8614,41.56,6274
587,41.56,6275
1282,41.55,6276
6269,41.55,6277
1961,41.55,6278
949,41.55,6279
5086,41.55,6280
8668,41.55,6281
2093,41.55,6282
3054,41.55,6283
7386,41.55,6284
3910,41.54,6285
3399,41.54,6286
3260,41.53,6287
7002,41.53,6288
1797,41.52,6289
7159,41.52,6290
7130,41.52,6291
4370,41.51,6292
4922,41.51,6293
5661,41.51,6294
3915,41.51,6295
570,41.51,6296
9358,41.50,6297
534,41.50,6298
5492,41.50,6299
2881,41.50,6300
5564,41.50,6301
2888,41.50,6302
1518,41.49,6303
6119,41.49,6304
1196,41.49,6305
7029,41.49,6306
8167,41.49,6307
7699,41.48,6308
3597,41.48,6309
2548,41.47,6310
8340,41.47,6311
5614,41.47,6312
4005,41.47,6313
8205,41.47,6314
1704,41.46,6315
4009,41.46,6316
8654,41.46,6317
7168,41.45,6318
1080,41.45,6319
239,41.45,6320
8440,41.45,6321
9346,41.45,6322
2797,41.45,6323
1847,41.44,6324
8586,41.44,6325
5828,41.44,6326
2223,41.43,6327
310,41.43,6328
6663,41.43,6329
7707,41.43,6330
162,41.42,6331
1864,41.41,6332
67,41.41,6333
51,41.41,6334
5804,41.41,6335
885,41.41,6336
1590,41.41,6337
3396,41.41,6338
6927,41.41,6339
6730,41.40,6340
5929,41.40,6341
4926,41.40,6342
7546,41.40,6343
4104,41.39,6344
5202,41.39,6345
163,41.39,6346
9525,41.38,6347
6239,41.38,6348
1454,41.38,6349
6523,41.37,6350
7118,41.37,6351
8368,41.37,6352
2880,41.37,6353
4882,41.36,6354
7646,41.36,6355
1329,41.36,6356
398,41.35,6357
6864,41.35,6358
6181,41.34,6359
9876,41.34,6360
7502,41.34,6361
8118,41.34,6362
2408,41.34,6363
7607,41.34,6364
2029,41.34,6365
9174,41.33,6366
7215,41.32,6367
5347,41.32,6368
6168,41.32,6369
9301,41.32,6370
3528,41.32,6371
6622,41.31,6372
322,41.31,6373
1897,41.30,6374
6040,41.30,6375
6255,41.30,6376
6317,41.30,6377
2110,41.30,6378
2851,41.29,6379
6080,41.29,6380
9508,41.29,6381
2575,41.29,6382
7125,41.29,6383
2939,41.29,6384
3933,41.28,6385
1401,41.28,6386
8936,41.28,6387
9789,41.28,6388
6026,41.27,6389
947,41.27,6390
4381,41.27,6391
3216,41.27,6392
5851,41.27,6393
8238,41.26,6394
5472,41.26,6395
9752,41.26,6396
1494,41.26,6397
508,41.26,6398
2113,41.25,6399
5070,41.25,6400
2014,41.25,6401
8540,41.25,6402
4321,41.25,6403
2690,41.25,6404
4593,41.24,6405
1625,41.24,6406
4309,41.24,6407
4539,41.24,6408
4564,41.24,6409
7176,41.23,6410
5248,41.23,6411
7284,41.23,6412
7034,41.23,6413
2706,41.23,6414
92,41.22,6415
4204,41.22,6416
9690,41.22,6417
2458,41.22,6418
5361,41.22,6419
8409,41.21,6420
7742,41.21,6421
9819,41.21,6422
2864,41.20,6423
1438,41.19,6424
5845,41.19,6425
8120,41.19,6426
3533,41.18,6427
8104,41.18,6428
1534,41.18,6429
1115,41.17,6430
3279,41.17,6431
417,41.17,6432
1808,41.17,6433
8760,41.17,6434
2212,41.17,6435
9702,41.16,6436
3387,41.16,6437
5803,41.16,6438
7691,41.16,6439
4069,41.15,6440
608,41.15,6441
8907,41.15,6442
6501,41.15,6443
2141,41.15,6444
2675,41.14,6445
1573,41.14,6446
9601,41.13,6447
3925,41.12,6448
1785,41.12,6449
1966,41.12,6450
2687,41.12,6451
6298,41.12,6452
4774,41.12,6453
6587,41.11,6454
2638,41.11,6455
3160,41.11,6456
7628,41.11,6457
6312,41.11,6458
9105,41.10,6459
4179,41.10,6460
5767,41.10,6461
2241,41.09,6462
757,41.09,6463
6126,41.09,6464
6888,41.08,6465
2369,41.08,6466
1472,41.08,6467
2643,41.07,6468
9004,41.06,6469
4150,41.05,6470
6606,41.05,6471
9844,41.05,6472
7813,41.05,6473
1991,41.05,6474
7833,41.05,6475
6585,41.04,6476
8148,41.04,6477
1200,41.03,6478
1770,41.03,6479
7831,41.02,6480
8244,41.01,6481
4949,41.01,6482
523,41.01,6483
6975,41.01,6484
7696,41.00,6485
2077,40.99,6486
9302,40.98,6487
9710,40.97,6488
4742,40.97,6489
5394,40.97,6490
2278,40.95,6491
5284,40.95,6492
2533,40.94,6493
3114,40.94,6494
8026,40.94,6495
2854,40.94,6496
5419,40.94,6497
5272,40.93,6498
4205,40.93,6499
5872,40.93,6500
4412,40.93,6501
7281,40.93,6502
3004,40.92,6503
7984,40.92,6504
7539,40.91,6505
2064,40.91,6506
9401,40.90,6507
7305,40.90,6508
774,40.90,6509
393,40.90,6510
9895,40.89,6511
7771,40.89,6512
9050,40.89,6513
3845,40.89,6514
5940,40.89,6515
6666,40.89,6516
6514,40.88,6517
385,40.88,6518
7583,40.88,6519
741,40.87,6520
9020,40.86,6521
4040,40.86,6522
5760,40.86,6523
6721,40.86,6524
4849,40.85,6525
2834,40.85,6526
6757,40.85,6527
6268,40.85,6528
2464,40.85,6529
8036,40.83,6530
2062,40.83,6531
7112,40.83,6532
2094,40.83,6533
4010,40.82,6534
5966,40.82,6535
1470,40.82,6536
6921,40.81,6537
6376,40.81,6538
9036,40.80,6539
7641,40.80,6540
1463,40.80,6541
7953,40.80,6542
4380,40.79,6543
6736,40.79,6544
4057,40.79,6545
8181,40.78,6546
3548,40.78,6547
5112,40.78,6548
1029,40.77,6549
6706,40.77,6550
7003,40.77,6551
2855,40.76,6552
461,40.75,6553
6422,40.75,6554
6880,40.75,6555
6069,40.75,6556
2205,40.75,6557
9131,40.75,6558
6737,40.75,6559
8434,40.75,6560
628,40.75,6561
3221,40.74,6562
2432,40.74,6563
8535,40.73,6564
8191,40.73,6565
9117,40.73,6566
1644,40.73,6567
3669,40.73,6568
8358,40.73,6569
3932,40.72,6570
367,40.72,6571
902,40.72,6572
5903,40.72,6573
3176,40.72,6574
6355,40.71,6575
5429,40.71,6576
9224,40.71,6577
9686,40.70,6578
9953,40.70,6579
8838,40.70,6580
8787,40.70,6581
8468,40.69,6582
5251,40.69,6583
8705,40.69,6584
1030,40.69,6585
9517,40.69,6586
4026,40.69,6587
9863,40.69,6588
6583,40.68,6589
7196,40.68,6590
6011,40.67,6591
6292,40.67,6592
9016,40.67,6593
9644,40.67,6594
3298,40.67,6595
8480,40.67,6596
5671,40.67,6597
1686,40.66,6598
6289,40.66,6599
1539,40.66,6600
2102,40.66,6601
1690,40.65,6602
1698,40.65,6603
6170,40.65,6604
1680,40.64,6605
8792,40.64,6606
7252,40.64,6607
8981,40.64,6608
6306,40.64,6609
2512,40.63,6610
7981,40.63,6611
1997,40.63,6612
9777,40.63,6613
8948,40.62,6614
3027,40.62,6615
8965,40.62,6616
2639,40.62,6617
516,40.62,6618
6593,40.62,6619
443,40.62,6620
2299,40.62,6621
2480,40.61,6622
9154,40.61,6623
1235,40.60,6624
2351,40.60,6625
3210,40.60,6626
3731,40.59,6627
1188,40.59,6628
6571,40.58,6629
4623,40.58,6630
9327,40.58,6631
6531,40.58,6632
220,40.58,6633
990,40.58,6634
168,40.58,6635
4676,40.57,6636
9111,40.56,6637
8859,40.56,6638
3041,40.56,6639
7115,40.55,6640
3139,40.55,6641
2625,40.54,6642
4507,40.54,6643
3487,40.54,6644
2607,40.54,6645
1551,40.53,6646
5321,40.53,6647
1187,40.53,6648
9901,40.53,6649
4519,40.53,6650
7450,40.52,6651
1281,40.52,6652
1409,40.52,6653
4267,40.52,6654
3107,40.52,6655
1131,40.51,6656
9293,40.51,6657
1028,40.51,6658
3026,40.51,6659
7773,40.51,6660
942,40.50,6661
5868,40.50,6662
4961,40.50,6663
4747,40.50,6664
1223,40.50,6665
1442,40.50,6666
1906,40.49,6667
3852,40.48,6668
8848,40.48,6669
1165,40.48,6670
4628,40.48,6671
3666,40.48,6672
7563,40.48,6673
4791,40.48,6674
6708,40.48,6675
5541,40.48,6676
7289,40.48,6677
277,40.47,6678
8709,40.47,6679
8519,40.46,6680
5215,40.46,6681
6809,40.46,6682
3803,40.46,6683
3146,40.46,6684
8312,40.46,6685
9357,40.45,6686
7910,40.43,6687
9156,40.42,6688
3703,40.42,6689
4812,40.42,6690
9479,40.41,6691
7648,40.41,6692
3048,40.41,6693
2339,40.41,6694
223,40.41,6695
3461,40.40,6696
1370,40.40,6697
4836,40.39,6698
4590,40.39,6699
6034,40.39,6700
7190,40.39,6701
7851,40.38,6702
5069,40.38,6703
2821,40.37,6704
5345,40.37,6705
4207,40.37,6706
5670,40.37,6707
3329,40.37,6708
9278,40.37,6709
3023,40.36,6710
3498,40.36,6711
4348,40.36,6712
640,40.36,6713
27,40.36,6714
1729,40.35,6715
1052,40.35,6716
23,40.35,6717
5393,40.34,6718
1677,40.34,6719
8290,40.34,6720
1711,40.34,6721
2470,40.34,6722
4886,40.34,6723
868,40.34,6724
4255,40.34,6725
7596,40.34,6726
9594,40.33,6727
8875,40.33,6728
9029,40.33,6729
444,40.32,6730
402,40.32,6731
2323,40.32,6732
2033,40.32,6733
8894,40.32,6734
6811,40.31,6735
1730,40.31,6736
8141,40.31,6737
7255,40.31,6738
4757,40.31,6739
6450,40.31,6740
8758,40.31,6741
4334,40.31,6742
5000,40.30,6743
606,40.30,6744
2086,40.30,6745
7621,40.30,6746
297,40.29,6747
2837,40.29,6748
1092,40.29,6749
1226,40.29,6750
9665,40.29,6751
8663,40.29,6752
1346,40.27,6753
977,40.27,6754
4731,40.27,6755
3737,40.26,6756
5893,40.26,6757
1721,40.25,6758
4297,40.25,6759
3376,40.25,6760
2985,40.25,6761
3388,40.25,6762
6542,40.25,6763
4304,40.24,6764
3065,40.24,6765
6779,40.23,6766
847,40.23,6767
9488,40.23,6768
4546,40.23,6769
7059,40.23,6770
9267,40.23,6771
5601,40.22,6772
2886,40.22,6773
1758,40.21,6774
2714,40.21,6775
4440,40.21,6776
5360,40.21,6777
8450,40.20,6778
1120,40.20,6779
4845,40.20,6780
2887,40.20,6781
2841,40.20,6782
4011,40.20,6783
2415,40.20,6784
9218,40.20,6785
5589,40.19,6786
1738,40.19,6787
1665,40.19,6788
1118,40.19,6789
9913,40.19,6790
9220,40.19,6791
9392,40.18,6792
6836,40.18,6793
3841,40.18,6794
794,40.17,6795
1946,40.17,6796
9728,40.16,6797
3867,40.16,6798
6653,40.16,6799
3895,40.16,6800
4707,40.15,6801
1347,40.15,6802
3635,40.14,6803
5486,40.14,6804
8344,40.14,6805
2019,40.14,6806
4460,40.13,6807
3118,40.13,6808
7006,40.13,6809
8678,40.13,6810
2600,40.13,6811
8601,40.12,6812
4434,40.12,6813
8069,40.11,6814
9391,40.11,6815
4089,40.11,6816
3506,40.11,6817
6081,40.10,6818
959,40.10,6819
4559,40.10,6820
9279,40.10,6821
3467,40.09,6822
6826,40.09,6823
7952,40.09,6824
7166,40.09,6825
2438,40.09,6826
8891,40.09,6827
993,40.08,6828
1583,40.08,6829
1810,40.08,6830
5041,40.08,6831
3316,40.07,6832
5080,40.07,6833
8420,40.07,6834
808,40.06,6835
4210,40.06,6836
8850,40.06,6837
8570,40.06,6838
4970,40.05,6839
8534,40.04,6840
7647,40.04,6841
6539,40.04,6842
2711,40.03,6843
9578,40.03,6844
2816,40.02,6845
4,40.02,6846
1754,40.02,6847
6555,40.02,6848
4614,40.01,6849
2362,40.00,6850
9996,40.00,6851
3749,40.00,6852
2890,40.00,6853
9252,39.99,6854
4500,39.99,6855
9574,39.99,6856
8022,39.99,6857
10000,39.99,6858
2597,39.98,6859
9656,39.98,6860
4350,39.98,6861
734,39.98,6862
6629,39.98,6863
5711,39.98,6864
2054,39.97,6865
2447,39.97,6866
1598,39.96,6867
3538,39.96,6868
8287,39.96,6869
4695,39.96,6870
77,39.96,6871
7470,39.96,6872
1185,39.96,6873
7138,39.95,6874
3610,39.95,6875
6468,39.95,6876
7300,39.95,6877
4366,39.95,6878
7061,39.95,6879
4501,39.94,6880
7018,39.94,6881
6457,39.94,6882
4980,39.93,6883
9030,39.92,6884
8669,39.92,6885
586,39.92,6886
5527,39.92,6887
5954,39.91,6888
5501,39.90,6889
284,39.90,6890
3009,39.90,6891
2544,39.90,6892
7243,39.89,6893
8769,39.88,6894
2921,39.88,6895
6931,39.88,6896
5662,39.88,6897
7585,39.88,6898
4416,39.88,6899
6936,39.88,6900
2530,39.88,6901
5414,39.87,6902
8327,39.87,6903
5917,39.87,6904
2068,39.86,6905
1802,39.85,6906
5719,39.85,6907
6492,39.85,6908
6637,39.84,6909
7311,39.84,6910
3196,39.84,6911
5240,39.83,6912
2652,39.83,6913
8146,39.83,6914
5415,39.83,6915
689,39.82,6916
8562,39.82,6917
2835,39.82,6918
17,39.82,6919
7136,39.82,6920
2175,39.81,6921
4663,39.81,6922
292,39.81,6923
4611,39.81,6924
7067,39.81,6925
4825,39.81,6926
4312,39.80,6927
9104,39.80,6928
2343,39.80,6929
2632,39.80,6930
4529,39.80,6931
6052,39.79,6932
8413,39.79,6933
805,39.79,6934
5667,39.79,6935
3240,39.78,6936
3451,39.78,6937
4588,39.78,6938
3133,39.78,6939
2032,39.78,6940
2783,39.78,6941
2902,39.78,6942
6098,39.77,6943
5621,39.77,6944
9095,39.77,6945
6316,39.76,6946
6395,39.76,6947
9372,39.76,6948
3464,39.76,6949
3466,39.76,6950
9308,39.76,6951
7933,39.76,6952
1208,39.76,6953
1678,39.75,6954
9006,39.75,6955
9980,39.75,6956
9841,39.75,6957
2377,39.74,6958
6092,39.74,6959
4831,39.73,6960
3795,39.73,6961
8459,39.73,6962
1151,39.73,6963
5699,39.73,6964
3202,39.73,6965
87,39.72,6966
5157,39.72,6967
6842,39.72,6968
5722,39.72,6969
2912,39.72,6970
2885,39.72,6971
9548,39.71,6972
1865,39.71,6973
900,39.71,6974
8492,39.71,6975
1321,39.71,6976
8829,39.71,6977
6871,39.71,6978
3199,39.70,6979
6715,39.70,6980
5949,39.70,6981
2071,39.69,6982
4280,39.69,6983
2603,39.69,6984
9531,39.69,6985
9001,39.69,6986
8357,39.69,6987
3338,39.68,6988
6124,39.68,6989
7882,39.68,6990
1065,39.68,6991
8152,39.66,6992
4252,39.66,6993
3872,39.66,6994
1589,39.65,6995
6042,39.65,6996
9011,39.65,6997
6412,39.65,6998
8774,39.63,6999
9848,39.63,7000
2335,39.63,7001
274,39.62,7002
7513,39.62,7003
9361,39.62,7004
2642,39.62,7005
4799,39.62,7006
5721,39.61,7007
5047,39.61,7008
6489,39.60,7009
9659,39.60,7010
2894,39.60,7011
3817,39.60,7012
3600,39.60,7013
4786,39.59,7014
3128,39.59,7015
181,39.59,7016
5261,39.59,7017
8885,39.58,7018
2951,39.58,7019
8347,39.58,7020
9008,39.58,7021
2724,39.58,7022
3264,39.57,7023
7007,39.57,7024
5249,39.57,7025
6847,39.57,7026
5705,39.57,7027
4860,39.56,7028
7421,39.56,7029
6906,39.56,7030
1599,39.56,7031
2334,39.56,7032
9498,39.55,7033
2920,39.55,7034
817,39.55,7035
3834,39.54,7036
4139,39.53,7037
9241,39.53,7038
8961,39.53,7039
2400,39.53,7040
1554,39.53,7041
6262,39.53,7042
1005,39.52,7043
1268,39.52,7044
6521,39.52,7045
5062,39.52,7046
8703,39.52,7047
2468,39.51,7048
1565,39.51,7049
4610,39.50,7050
6035,39.50,7051
9189,39.50,7052
1527,39.50,7053
3237,39.49,7054
81,39.49,7055
462,39.49,7056
3291,39.49,7057
8437,39.49,7058
2670,39.49,7059
8871,39.48,7060
6768,39.48,7061
6086,39.48,7062
6013,39.48,7063
715,39.48,7064
7180,39.48,7065
5856,39.47,7066
4955,39.47,7067
2371,39.47,7068
1514,39.47,7069
1881,39.46,7070
9375,39.46,7071
5085,39.46,7072
3408,39.46,7073
884,39.45,7074
6494,39.45,7075
2669,39.45,7076
3293,39.45,7077
1179,39.45,7078
6592,39.44,7079
2338,39.44,7080
3638,39.44,7081
7140,39.44,7082
5510,39.43,7083
6404,39.43,7084
826,39.43,7085
9639,39.42,7086
8055,39.42,7087
9966,39.42,7088
6276,39.42,7089
2163,39.42,7090
8947,39.41,7091
1662,39.41,7092
7368,39.41,7093
8407,39.40,7094
4430,39.40,7095
1127,39.40,7096
9188,39.40,7097
9150,39.40,7098
2732,39.40,7099
2989,39.39,7100
3684,39.39,7101
7874,39.39,7102
918,39.38,7103
7601,39.38,7104
5021,39.38,7105
5958,39.38,7106
553,39.38,7107
5277,39.37,7108
5296,39.37,7109
1044,39.37,7110
386,39.37,7111
7317,39.36,7112
8379,39.36,7113
5659,39.36,7114
4692,39.36,7115
9090,39.35,7116
8027,39.35,7117
9935,39.35,7118
7296,39.35,7119
9487,39.35,7120
1277,39.34,7121
8927,39.34,7122
409,39.34,7123
8090,39.34,7124
2202,39.34,7125
8853,39.34,7126
9102,39.34,7127
5891,39.33,7128
1702,39.33,7129
9932,39.33,7130
4795,39.33,7131
3551,39.33,7132
6700,39.32,7133
9371,39.32,7134
9692,39.32,7135
7558,39.31,7136
8354,39.31,7137
1412,39.31,7138
8389,39.31,7139
41,39.30,7140
9715,39.30,7141
9476,39.30,7142
4602,39.30,7143
8921,39.30,7144
6485,39.30,7145
6524,39.29,7146
4810,39.29,7147
1121,39.29,7148
3645,39.28,7149
4242,39.28,7150
7674,39.28,7151
5776,39.27,7152
3696,39.27,7153
9843,39.27,7154
4701,39.26,7155
7684,39.26,7156
6727,39.26,7157
4215,39.26,7158
